Date,Close,Volume
2007-10-18,17.300575256347656,2480600.0
2007-10-19,16.90186309814453,2029600.0
2007-10-22,17.335250854492188,3344200.0
2007-10-23,18.045991897583008,5704400.0
2007-10-24,17.837976455688477,3971300.0
2007-10-25,17.387248992919922,2479300.0
2007-10-26,17.109888076782227,2171200.0
2007-10-29,17.205238342285156,1893500.0
2007-10-30,17.924646377563477,3845600.0
2007-10-31,18.028657913208008,4577700.0
2007-11-01,17.508604049682617,2519000.0
2007-11-02,17.274580001831055,1623200.0
2007-11-05,16.910537719726562,1633800.0
2007-11-06,16.043777465820312,3132100.0
2007-11-07,15.12500286102295,6915500.0
2007-11-08,14.73496150970459,7390600.0
2007-11-09,14.301579475402832,3750000.0
2007-11-12,15.497709274291992,4727700.0
2007-11-13,16.251802444458008,3435700.0
2007-11-14,16.919204711914062,17352700.0
2007-11-15,17.196565628051758,8292100.0
2007-11-16,17.309246063232422,6111800.0
2007-11-19,16.477155685424805,3604800.0
2007-11-20,15.12500286102295,5969900.0
2007-11-21,15.523713111877441,4742900.0
2007-11-23,15.731735229492188,1118600.0
2007-11-26,15.151005744934082,2520600.0
2007-11-27,15.22035026550293,2609200.0
2007-11-28,16.26913070678711,5421900.0
2007-11-29,16.147785186767578,3546800.0
2007-11-30,17.12722396850586,6946400.0
2007-12-03,16.97120475769043,2688900.0
2007-12-04,16.130449295043945,6339900.0
2007-12-05,15.8617525100708,2176400.0
2007-12-06,15.931096076965332,2877000.0
2007-12-07,16.208459854125977,4594500.0
2007-12-10,15.809745788574219,2739700.0
2007-12-11,14.760966300964355,3213700.0
2007-12-12,13.642841339111328,7499400.0
2007-12-13,13.304804801940918,6570400.0
2007-12-14,13.52149486541748,4805000.0
2007-12-17,12.594059944152832,4956000.0
2007-12-18,12.282023429870605,5104100.0
2007-12-19,12.776077270507812,2949400.0
2007-12-20,12.464044570922852,3701100.0
2007-12-21,13.070778846740723,3425500.0
2007-12-24,13.096779823303223,1342700.0
2007-12-26,12.810746192932129,1801100.0
2007-12-27,12.498716354370117,3084600.0
2007-12-28,12.654731750488281,2671400.0
2007-12-31,12.906094551086426,2783600.0
2008-01-02,11.952653884887695,6351800.0
2008-01-03,11.831307411193848,7725900.0
2008-01-04,11.588613510131836,7777400.0
2008-01-07,11.605950355529785,4133200.0
2008-01-08,10.201793670654297,9311200.0
2008-01-09,11.7186279296875,8358000.0
2008-01-10,13.850865364074707,17947800.0
2008-01-11,13.417481422424316,7343700.0
2008-01-14,13.261466026306152,3313800.0
2008-01-15,13.850865364074707,6826300.0
2008-01-16,13.868197441101074,6175000.0
2008-01-17,13.166122436523438,4649600.0
2008-01-18,13.122782707214355,2418300.0
2008-01-22,12.87142276763916,4542900.0
2008-01-23,13.850865364074707,3333000.0
2008-01-24,13.859532356262207,3163200.0
2008-01-25,14.050220489501953,3093400.0
2008-01-28,14.00688362121582,3912900.0
2008-01-29,13.87686824798584,4795200.0
2008-01-30,13.998215675354004,4750800.0
2008-01-31,14.57894515991211,3900100.0
2008-02-01,16.061111450195312,6948200.0
2008-02-04,14.951651573181152,5381900.0
2008-02-05,14.760966300964355,3938800.0
2008-02-06,15.558387756347656,7828300.0
2008-02-07,16.026439666748047,5527600.0
2008-02-08,15.76640796661377,5579200.0
2008-02-11,15.601726531982422,2770500.0
2008-02-12,15.194352149963379,3576100.0
2008-02-13,15.350360870361328,5251800.0
2008-02-14,14.778303146362305,4152400.0
2008-02-15,15.012322425842285,3059700.0
2008-02-19,14.535609245300293,4181100.0
2008-02-20,14.570277214050293,3164400.0
2008-02-21,14.050220489501953,2810000.0
2008-02-22,14.188901901245117,3048700.0
2008-02-25,13.998215675354004,3352300.0
2008-02-26,13.790190696716309,2247100.0
2008-02-27,13.001435279846191,5586300.0
2008-02-28,12.21268367767334,3728200.0
2008-02-29,11.571279525756836,4857100.0
2008-03-03,11.250577926635742,4713200.0
2008-03-04,11.389263153076172,3849400.0
2008-03-05,12.42070484161377,7429900.0
2008-03-06,11.7012939453125,2223100.0
2008-03-07,11.17257022857666,3572300.0
2008-03-10,10.383813858032227,2178400.0
2008-03-11,10.496491432189941,3518000.0
2008-03-12,8.780303955078125,8642300.0
2008-03-13,9.118340492248535,6963100.0
2008-03-14,8.320918083190918,6092600.0
2008-03-17,8.000219345092773,6345200.0
2008-03-18,8.745631217956543,7490500.0
2008-03-19,9.040331840515137,6991300.0
2008-03-20,8.667625427246094,8116500.0
2008-03-24,8.676291465759277,8519100.0
2008-03-25,8.641618728637695,4329900.0
2008-03-26,7.575502872467041,8665200.0
2008-03-27,7.2374653816223145,10543800.0
2008-03-28,7.462826251983643,17147800.0
2008-03-31,7.454155445098877,17690900.0
2008-04-01,7.922208786010742,9635000.0
2008-04-02,7.627509117126465,5335200.0
2008-04-03,7.6361775398254395,3448100.0
2008-04-04,7.584169864654541,5451000.0
2008-04-07,8.052224159240723,5758800.0
2008-04-08,8.095559120178223,5180100.0
2008-04-09,7.722853183746338,8312300.0
2008-04-10,8.450931549072266,7788800.0
2008-04-11,8.676291465759277,10824400.0
2008-04-14,9.083670616149902,9120600.0
2008-04-15,7.939543724060059,32262700.0
2008-04-16,7.471495151519775,20470700.0
2008-04-17,7.410820007324219,6431600.0
2008-04-18,7.584169864654541,8146500.0
2008-04-21,7.107452392578125,6377300.0
2008-04-22,5.893984317779541,20105200.0
2008-04-23,5.685961723327637,21487200.0
2008-04-24,6.292695045471191,19369000.0
2008-04-25,6.076004505157471,11496500.0
2008-04-28,6.232022285461426,8425400.0
2008-04-29,7.142123222351074,18722700.0
2008-04-30,7.376148223876953,15215200.0
2008-05-01,7.653510093688965,15114600.0
2008-05-02,7.367480754852295,8266300.0
2008-05-05,7.029443264007568,7458600.0
2008-05-06,6.821420669555664,9182300.0
2008-05-07,6.648068904876709,7083500.0
2008-05-08,6.561391353607178,9057400.0
2008-05-09,6.630733013153076,11068700.0
2008-05-12,6.448713302612305,7737600.0
2008-05-13,6.4053730964660645,7796800.0
2008-05-14,6.890761375427246,8243200.0
2008-05-15,6.8040852546691895,7882100.0
2008-05-16,6.500717639923096,8203200.0
2008-05-19,6.197351932525635,8380300.0
2008-05-20,5.980661869049072,7104600.0
2008-05-21,5.001219272613525,25114200.0
2008-05-22,5.001219272613525,13338600.0
2008-05-23,4.767193794250488,13950500.0
2008-05-27,5.1312336921691895,12920100.0
2008-05-28,4.897207260131836,12853600.0
2008-05-29,5.321921348571777,9499100.0
2008-05-30,5.330589294433594,6889500.0
2008-06-02,5.070558547973633,9104100.0
2008-06-03,5.2872514724731445,8720600.0
2008-06-04,5.2872514724731445,14734700.0
2008-06-05,5.92865514755249,20509100.0
2008-06-06,5.460604190826416,16676600.0
2008-06-09,5.2785844802856445,12055400.0
2008-06-10,5.139900207519531,10392200.0
2008-06-11,4.645847797393799,11500800.0
2008-06-12,4.455158233642578,19832000.0
2008-06-13,4.611175537109375,14150700.0
2008-06-16,4.81920051574707,13063300.0
2008-06-17,4.966548442840576,8018400.0
2008-06-18,4.723856449127197,9909200.0
2008-06-19,5.529943943023682,13864700.0
2008-06-20,4.9232096672058105,13350900.0
2008-06-23,4.333812713623047,18983300.0
2008-06-24,4.559170246124268,16049300.0
2008-06-25,4.602508068084717,14928600.0
2008-06-26,4.7325239181518555,22894600.0
2008-06-27,4.784527778625488,14732700.0
2008-06-30,4.940547466278076,10611700.0
2008-07-01,4.793197154998779,12666300.0
2008-07-02,4.247136116027832,12043300.0
2008-07-03,4.290473461151123,6977600.0
2008-07-07,4.229801177978516,15207100.0
2008-07-08,5.061892986297607,15903400.0
2008-07-09,4.576505661010742,15418500.0
2008-07-10,4.4984965324401855,10383200.0
2008-07-11,4.273138999938965,14565500.0
2008-07-14,4.021778106689453,8584200.0
2008-07-15,4.047779560089111,15186000.0
2008-07-16,5.122566223144531,34130000.0
2008-07-17,5.902653694152832,22248600.0
2008-07-18,6.006661891937256,14705200.0
2008-07-21,5.685961723327637,10032000.0
2008-07-22,6.6827392578125,38305000.0
2008-07-23,7.454155445098877,34163200.0
2008-07-24,5.893984317779541,34379900.0
2008-07-25,6.3620381355285645,22090100.0
2008-07-28,5.980661869049072,15768800.0
2008-07-29,6.856090545654297,21221100.0
2008-07-30,6.232022285461426,24472300.0
2008-07-31,6.535389423370361,15833300.0
2008-08-01,6.674070835113525,12986100.0
2008-08-04,7.038111686706543,18672100.0
2008-08-05,7.540833473205566,22999800.0
2008-08-06,7.566835880279541,18919900.0
2008-08-07,7.618840217590332,15805600.0
2008-08-08,7.904872894287109,19090200.0
2008-08-11,8.095559120178223,27981400.0
2008-08-12,8.008886337280273,25886600.0
2008-08-13,7.228797435760498,19081900.0
2008-08-14,7.644843578338623,20255000.0
2008-08-15,8.156234741210938,15447700.0
2008-08-18,8.147565841674805,14029100.0
2008-08-19,7.4281535148620605,13706100.0
2008-08-20,7.168125152587891,18496400.0
2008-08-21,6.847423076629639,14490100.0
2008-08-22,7.480159282684326,10831200.0
2008-08-25,7.254801273345947,12632700.0
2008-08-26,6.8820929527282715,10027200.0
2008-08-27,6.344700813293457,27247800.0
2008-08-28,7.098785400390625,16625300.0
2008-08-29,7.046779632568359,10810100.0
2008-09-02,7.948211669921875,31725800.0
2008-09-03,7.896205425262451,18650100.0
2008-09-04,7.766190528869629,17969300.0
2008-09-05,7.6361775398254395,15881000.0
2008-09-08,7.445488452911377,27723900.0
2008-09-09,7.1334547996521,16150100.0
2008-09-10,6.821420669555664,15606000.0
2008-09-11,7.012108325958252,14668000.0
2008-09-12,7.046779632568359,12438700.0
2008-09-15,6.977438449859619,27615200.0
2008-09-16,8.615620613098145,47668700.0
2008-09-17,7.800863265991211,21188100.0
2008-09-18,8.190906524658203,23124200.0
2008-09-19,8.381593704223633,17084300.0
2008-09-22,7.540833473205566,21652700.0
2008-09-23,7.670848846435547,16010200.0
2008-09-24,6.96010160446167,15789300.0
2008-09-25,6.986105918884277,14759400.0
2008-09-26,6.890761375427246,12564900.0
2008-09-29,6.353367328643799,14016900.0
2008-09-30,6.457378387451172,11559500.0
2008-10-01,7.410820007324219,17813100.0
2008-10-02,6.856090545654297,19925900.0
2008-10-03,6.812750816345215,12244600.0
2008-10-06,6.275360107421875,14867000.0
2008-10-07,4.94921350479126,20630200.0
2008-10-08,4.888540267944336,14440400.0
2008-10-09,4.9058756828308105,18419200.0
2008-10-10,5.226578235626221,23903100.0
2008-10-13,5.893984317779541,13758400.0
2008-10-14,6.370703220367432,16499100.0
2008-10-15,6.448713302612305,17699700.0
2008-10-16,7.662181854248047,24894700.0
2008-10-17,7.965548038482666,21158000.0
2008-10-20,8.156234741210938,14318600.0
2008-10-21,8.459602355957031,20725600.0
2008-10-22,8.606951713562012,23933600.0
2008-10-23,7.627509117126465,14302200.0
2008-10-24,7.20279598236084,14406800.0
2008-10-27,6.639400482177734,17844900.0
2008-10-28,7.072781562805176,15803300.0
2008-10-29,6.9254326820373535,21301800.0
2008-10-30,8.277583122253418,19420700.0
2008-10-31,9.51705265045166,36638200.0
2008-11-03,9.98510456085205,16670300.0
2008-11-04,9.777080535888672,24872000.0
2008-11-05,9.083670616149902,17223200.0
2008-11-06,8.251578330993652,13832700.0
2008-11-07,8.19957160949707,10835100.0
2008-11-10,7.783524036407471,11513700.0
2008-11-11,7.662181854248047,8692300.0
2008-11-12,6.388038635253906,22729500.0
2008-11-13,7.081448554992676,15547200.0
2008-11-14,6.8040852546691895,8104200.0
2008-11-17,6.821420669555664,8422500.0
2008-11-18,6.830088138580322,10868300.0
2008-11-19,6.067337512969971,15044900.0
2008-11-20,6.084672451019287,13942200.0
2008-11-21,5.911320686340332,14946700.0
2008-11-24,6.370703220367432,11889700.0
2008-11-25,7.27213716506958,14679300.0
2008-11-26,7.298140525817871,11546700.0
2008-11-28,7.6361775398254395,4626500.0
2008-12-01,6.899430274963379,9192300.0
2008-12-02,7.341476917266846,9413600.0
2008-12-03,7.575502872467041,10961300.0
2008-12-04,7.6968512535095215,12866300.0
2008-12-05,8.979657173156738,18310300.0
2008-12-08,9.551724433898926,20026700.0
2008-12-09,9.421707153320312,18926300.0
2008-12-10,9.534387588500977,10910500.0
2008-12-11,8.641618728637695,12290800.0
2008-12-12,9.101007461547852,7659500.0
2008-12-15,9.213687896728516,8593200.0
2008-12-16,9.690404891967773,11474000.0
2008-12-17,9.534387588500977,17388800.0
2008-12-18,9.543054580688477,19423500.0
2008-12-19,9.1616792678833,12998200.0
2008-12-22,8.884316444396973,12425500.0
2008-12-23,8.901652336120605,7654400.0
2008-12-24,9.075002670288086,4376700.0
2008-12-26,9.187681198120117,2711400.0
2008-12-29,9.343700408935547,6310100.0
2008-12-30,9.465047836303711,6092700.0
2008-12-31,9.933096885681152,9921800.0
2009-01-02,10.51382827758789,12131800.0
2009-01-05,10.357810974121094,7662200.0
2009-01-06,10.73051929473877,14419500.0
2009-01-07,10.297136306762695,12450000.0
2009-01-08,10.591839790344238,12583300.0
2009-01-09,10.193126678466797,9873200.0
2009-01-12,9.794414520263672,8979600.0
2009-01-13,9.629727363586426,9980300.0
2009-01-14,8.918988227844238,8518400.0
2009-01-15,9.508383750915527,14226500.0
2009-01-16,9.90709400177002,9946400.0
2009-01-20,9.569055557250977,11927500.0
2009-01-21,8.754302024841309,21666900.0
2009-01-22,9.170348167419434,14128100.0
2009-01-23,8.892982482910156,9394900.0
2009-01-26,8.606951713562012,7357800.0
2009-01-27,6.8734259605407715,32765000.0
2009-01-28,7.575502872467041,13099200.0
2009-01-29,6.951435089111328,12747300.0
2009-01-30,5.980661869049072,24654100.0
2009-02-02,6.128011703491211,16042100.0
2009-02-03,5.980661869049072,12648100.0
2009-02-04,5.6426239013671875,11712200.0
2009-02-05,5.65995979309082,16950300.0
2009-02-06,6.3620381355285645,19547500.0
2009-02-09,6.327365875244141,7765800.0
2009-02-10,5.92865514755249,12281000.0
2009-02-11,5.6079535484313965,15873300.0
2009-02-12,6.0413336753845215,9564400.0
2009-02-13,6.1626811027526855,10952800.0
2009-02-17,5.503942012786865,9951600.0
2009-02-18,4.94921350479126,21440100.0
2009-02-19,4.966548442840576,11394300.0
2009-02-20,4.81920051574707,19568100.0
2009-02-23,4.94921350479126,16385800.0
2009-02-24,5.157236099243164,10671100.0
2009-02-25,4.94921350479126,10602400.0
2009-02-26,4.93187952041626,13172200.0
2009-02-27,4.35981559753418,28606000.0
2009-03-02,3.9784388542175293,11809100.0
2009-03-03,3.692408561706543,21878200.0
2009-03-04,3.8657615184783936,15851200.0
2009-03-05,3.4063754081726074,15275700.0
2009-03-06,3.5190558433532715,19134400.0
2009-03-09,3.631734609603882,10657500.0
2009-03-10,4.108454704284668,22514300.0
2009-03-11,4.160459041595459,12873000.0
2009-03-12,4.619844436645508,11557100.0
2009-03-13,5.044557571411133,14573800.0
2009-03-16,4.801863670349121,13374600.0
2009-03-17,5.330589294433594,9272000.0
2009-03-18,5.261249542236328,14077100.0
2009-03-19,4.654515266418457,13994700.0
2009-03-20,4.351146697998047,12608300.0
2009-03-23,4.715187072753906,13453900.0
2009-03-24,4.723856449127197,11119700.0
2009-03-25,4.9232096672058105,12549000.0
2009-03-26,5.4432692527771,13275300.0
2009-03-27,5.235246658325195,11567700.0
2009-03-30,4.680517196655273,10306000.0
2009-03-31,4.879872798919678,10703900.0
2009-04-01,5.122566223144531,10889900.0
2009-04-02,5.5906171798706055,14053600.0
2009-04-03,5.755302906036377,10076300.0
2009-04-06,6.015331745147705,14306100.0
2009-04-07,5.772637367248535,9306700.0
2009-04-08,5.989328384399414,8876700.0
2009-04-09,6.4053730964660645,13980000.0
2009-04-13,6.509384632110596,10827900.0
2009-04-14,6.067337512969971,12096400.0
2009-04-15,6.310030937194824,22206200.0
2009-04-16,6.310030937194824,13652300.0
2009-04-17,6.344700813293457,7133100.0
2009-04-20,5.902653694152832,10625800.0
2009-04-21,7.029443264007568,19112200.0
2009-04-22,6.630733013153076,17275100.0
2009-04-23,6.934098720550537,16303100.0
2009-04-24,6.830088138580322,8995800.0
2009-04-27,5.85064697265625,31677000.0
2009-04-28,5.269915580749512,31823900.0
2009-04-29,5.391263008117676,26880100.0
2009-04-30,5.347925662994385,19076800.0
2009-05-01,5.564615249633789,11660600.0
2009-05-04,6.084672451019287,20046200.0
2009-05-05,6.526721477508545,20575100.0
2009-05-06,6.353367328643799,12900200.0
2009-05-07,6.05000114440918,13007100.0
2009-05-08,6.032666206359863,9451600.0
2009-05-11,5.989328384399414,8079200.0
2009-05-12,5.746634483337402,9386700.0
2009-05-13,5.495273113250732,9330700.0
2009-05-14,5.521276950836182,14794800.0
2009-05-15,5.486606121063232,11900300.0
2009-05-18,5.876650333404541,7376700.0
2009-05-19,5.720632076263428,7495400.0
2009-05-20,5.6079535484313965,9809700.0
2009-05-21,5.5992865562438965,8256700.0
2009-05-22,5.391263008117676,9387900.0
2009-05-26,5.417265892028809,10211800.0
2009-05-27,4.81920051574707,27902500.0
2009-05-28,4.767193794250488,23461400.0
2009-05-29,5.035889148712158,40407700.0
2009-06-01,5.573282718658447,16400100.0
2009-06-02,5.963326454162598,15915700.0
2009-06-03,6.249358177185059,19371400.0
2009-06-04,6.188683986663818,13781800.0
2009-06-05,6.084672451019287,9799500.0
2009-06-08,5.824643611907959,8352500.0
2009-06-09,5.980661869049072,5867200.0
2009-06-10,5.677294731140137,16396400.0
2009-06-11,5.789972305297852,11698400.0
2009-06-12,5.547279357910156,11720900.0
2009-06-15,5.2872514724731445,11147000.0
2009-06-16,5.339256763458252,10371800.0
2009-06-17,5.356591701507568,13028100.0
2009-06-18,5.183238983154297,7043000.0
2009-06-19,5.261249542236328,8133100.0
2009-06-22,4.897207260131836,7359000.0
2009-06-23,4.680517196655273,19412400.0
2009-06-24,4.793197154998779,12706600.0
2009-06-25,5.226578235626221,14931500.0
2009-06-26,4.940547466278076,21005800.0
2009-06-29,5.018553733825684,7698200.0
2009-06-30,5.018553733825684,11255500.0
2009-07-01,5.070558547973633,11359800.0
2009-07-02,5.096563339233398,12536600.0
2009-07-06,4.966548442840576,9679100.0
2009-07-07,4.94921350479126,7472700.0
2009-07-08,4.9232096672058105,9514000.0
2009-07-09,4.983885288238525,6770600.0
2009-07-10,5.113898754119873,7030800.0
2009-07-13,5.174571990966797,11536700.0
2009-07-14,5.183238983154297,8551900.0
2009-07-15,5.339256763458252,15418600.0
2009-07-16,5.304586887359619,7825100.0
2009-07-17,5.269915580749512,6614100.0
2009-07-20,5.43459939956665,13048700.0
2009-07-21,5.252581596374512,12702100.0
2009-07-22,5.001219272613525,14066000.0
2009-07-23,5.252581596374512,19803800.0
2009-07-24,5.373928070068359,10841800.0
2009-07-27,5.373928070068359,9729900.0
2009-07-28,5.633955955505371,10910700.0
2009-07-29,5.919988632202148,14453100.0
2009-07-30,5.945991516113281,10067600.0
2009-07-31,6.006661891937256,6954200.0
2009-08-03,6.05000114440918,10444500.0
2009-08-04,6.214686870574951,15680400.0
2009-08-05,6.344700813293457,16199800.0
2009-08-06,6.318698406219482,11340700.0
2009-08-07,6.422710418701172,17177500.0
2009-08-10,6.136678695678711,13006100.0
2009-08-11,6.084672451019287,7973000.0
2009-08-12,6.2406907081604,9053400.0
2009-08-13,6.2406907081604,7270900.0
2009-08-14,6.084672451019287,6355900.0
2009-08-17,5.720632076263428,6153400.0
2009-08-18,5.85064697265625,4708300.0
2009-08-19,5.720632076263428,4675900.0
2009-08-20,5.893984317779541,5700000.0
2009-08-21,6.180015563964844,8120200.0
2009-08-24,6.1453471183776855,10571200.0
2009-08-25,6.388038635253906,11041800.0
2009-08-26,6.466047763824463,12284200.0
2009-08-27,6.492049694061279,10430300.0
2009-08-28,6.3620381355285645,7247800.0
2009-08-31,6.258024215698242,8286500.0
2009-09-01,5.980661869049072,16075800.0
2009-09-02,5.92865514755249,9498700.0
2009-09-03,6.206018447875977,10317300.0
2009-09-04,6.4053730964660645,8522600.0
2009-09-08,6.327365875244141,8509700.0
2009-09-09,6.353367328643799,9099800.0
2009-09-10,7.020774841308594,30430400.0
2009-09-11,6.986105918884277,15809300.0
2009-09-14,7.454155445098877,19562600.0
2009-09-15,7.9308762550354,27904000.0
2009-09-16,8.190906524658203,23538300.0
2009-09-17,7.939543724060059,20330000.0
2009-09-18,7.766190528869629,14600600.0
2009-09-21,8.364256858825684,17046300.0
2009-09-22,8.234243392944336,14670800.0
2009-09-23,7.878871440887451,13719600.0
2009-09-24,7.731523036956787,10580800.0
2009-09-25,7.844200134277344,11932500.0
2009-09-28,7.800863265991211,11278300.0
2009-09-29,7.974212169647217,11311500.0
2009-09-30,7.766190528869629,13142200.0
2009-10-01,7.055445671081543,13969800.0
2009-10-02,7.2114644050598145,14677100.0
2009-10-05,7.315472602844238,9839400.0
2009-10-06,7.324142932891846,9347300.0
2009-10-07,7.176793098449707,7273000.0
2009-10-08,7.471495151519775,10533600.0
2009-10-09,7.51483154296875,6043600.0
2009-10-12,7.7141876220703125,9939200.0
2009-10-13,7.7141876220703125,8685200.0
2009-10-14,7.844200134277344,9047900.0
2009-10-15,7.861536979675293,16666500.0
2009-10-16,7.826865196228027,9034900.0
2009-10-19,7.79219388961792,14738100.0
2009-10-20,7.8181986808776855,10996900.0
2009-10-21,7.220129013061523,29808200.0
2009-10-22,7.2114644050598145,23380000.0
2009-10-23,7.142123222351074,11424700.0
2009-10-26,6.752079010009766,15043300.0
2009-10-27,6.62206506729126,12166400.0
2009-10-28,6.232022285461426,14951300.0
2009-10-29,6.3793721199035645,9348900.0
2009-10-30,6.188683986663818,10238600.0
2009-11-02,6.0239996910095215,11587900.0
2009-11-03,6.258024215698242,13076600.0
2009-11-04,6.206018447875977,9928800.0
2009-11-05,6.353367328643799,6557500.0
2009-11-06,6.752079010009766,9312600.0
2009-11-09,6.838757038116455,8623800.0
2009-11-10,6.700074195861816,6528600.0
2009-11-11,6.8734259605407715,8015400.0
2009-11-12,6.76074743270874,8189400.0
2009-11-13,6.76074743270874,5500300.0
2009-11-16,6.9254326820373535,8563300.0
2009-11-17,6.847423076629639,4053000.0
2009-11-18,6.726076126098633,5219500.0
2009-11-19,6.5787272453308105,6059700.0
2009-11-20,6.60473108291626,7665900.0
2009-11-23,6.700074195861816,9051600.0
2009-11-24,6.639400482177734,8591600.0
2009-11-25,6.838757038116455,6441200.0
2009-11-27,6.856090545654297,3149200.0
2009-11-30,7.098785400390625,9449800.0
2009-12-01,7.471495151519775,12252400.0
2009-12-02,8.052224159240723,18165900.0
2009-12-03,8.130234718322754,11087700.0
2009-12-04,8.615620613098145,21419800.0
2009-12-07,8.806307792663574,20451300.0
2009-12-08,8.56361198425293,15393000.0
2009-12-09,8.554944038391113,9194100.0
2009-12-10,8.56361198425293,8632300.0
2009-12-11,9.751080513000488,43409100.0
2009-12-14,9.612396240234375,21146400.0
2009-12-15,9.491046905517578,14672100.0
2009-12-16,10.097783088684082,14941800.0
2009-12-17,10.05444622039795,12232500.0
2009-12-18,10.106451988220215,20701400.0
2009-12-21,9.872426986694336,13272600.0
2009-12-22,10.219131469726562,17657900.0
2009-12-23,10.236466407775879,8726100.0
2009-12-24,10.201793670654297,3451000.0
2009-12-28,9.785746574401855,13631500.0
2009-12-29,9.820422172546387,9232300.0
2009-12-30,9.85508918762207,8492500.0
2009-12-31,9.86375904083252,8734300.0
2010-01-04,9.72507381439209,14482500.0
2010-01-05,10.487823486328125,25066000.0
2010-01-06,10.496491432189941,14980700.0
2010-01-07,10.999213218688965,19814500.0
2010-01-08,10.8085298538208,24589200.0
2010-01-11,11.085893630981445,16220400.0
2010-01-12,10.8691987991333,12905500.0
2010-01-13,11.137898445129395,11763200.0
2010-01-14,11.415262222290039,12026800.0
2010-01-15,11.042553901672363,9127500.0
