Price,Close,High,Low,Open,Volume
Ticker,DAL,DAL,DAL,DAL,DAL
Date,,,,,
2007-11-01,17.50860023498535,18.080663257116072,17.46526112529788,17.725290823768745,2519000
2007-11-02,17.27457618713379,17.586611203476348,17.05788557094439,17.525936442240027,1623200
2007-11-05,16.910533905029297,17.413256009574745,16.70251113623994,17.161894130693018,1633800
2007-11-06,16.04376983642578,17.205231411955662,15.705733079726937,16.901864286427497,3132100
2007-11-07,15.125012397766113,16.026444902329384,14.70029714632173,16.009109248552278,6915500
2007-11-08,14.734960556030273,15.194345215582656,14.041551308798422,15.12500429085947,7390600
2007-11-09,14.301581382751465,14.856308858870761,14.214904801303254,14.301581382751465,3750000
2007-11-12,15.497715950012207,15.567056898100144,14.5356105019444,14.630953272303683,4727700
2007-11-13,16.251798629760742,16.572501516804138,15.671067625928554,15.887758274325364,3435700
2007-11-14,16.91921043395996,18.288695606496994,15.489052129288197,16.20846519486362,17352700
2007-11-15,17.19656753540039,17.73395934094641,16.60716879134227,16.919203809542033,8292100
2007-11-16,17.309242248535156,17.759959033826256,16.69384181929443,17.25723697429937,6111800
2007-11-19,16.477155685424805,17.11855975113164,16.373143455723394,16.90186912137048,3604800
2007-11-20,15.125012397766113,16.338480057441522,14.760971934541598,16.23446778799783,5969900
2007-11-21,15.523714065551758,15.688399380355865,14.102224293944618,14.821637001918724,4742900
2007-11-23,15.731741905212402,16.087114462580317,15.636399137062508,15.818418501618408,1118600
2007-11-26,15.151007652282715,16.01777012648495,14.968988326244991,15.905091732254679,2520600
2007-11-27,15.22034740447998,15.939760136183049,14.951651521202908,15.775076469165088,2609200
2007-11-28,16.269128799438477,16.48581937486024,15.125002825726416,15.31568993693913,5421900
2007-11-29,16.147783279418945,16.61583578330669,15.705735896704693,16.199790215329667,3546800
2007-11-30,17.12722396850586,17.222568354555502,16.537825315140715,16.624501879438757,6946400
2007-12-03,16.971208572387695,17.33524886467459,16.41648113774792,17.118558253866155,2688900
2007-12-04,16.130447387695312,16.451148521952714,15.480375644331573,16.165117021001386,6339900
2007-12-05,15.861753463745117,16.269132906436813,15.792412528234362,16.16512067656153,2176400
2007-12-06,15.931096076965332,16.277802444249183,15.775080195549778,15.879090783160148,2877000
2007-12-07,16.208463668823242,16.858535714580025,16.03511046200062,16.03511046200062,4594500
2007-12-10,15.809747695922852,16.34714116974632,15.68840147576392,16.34714116974632,2739700
2007-12-11,14.760965347290039,15.89642371147598,14.700290586146986,15.89642371147598,3213700
2007-12-12,13.642840385437012,14.916980556366164,12.854086710116373,14.908314386939018,7499400
2007-12-13,13.30480670928955,14.258245933516996,12.949433336420196,13.478159070073833,6570400
2007-12-14,13.52149486541748,13.720849836786007,12.524717528747535,13.486824399674733,4805000
2007-12-17,12.594058990478516,13.54749807846023,12.568056346728946,13.530162431554423,4956000
2007-12-18,12.282024383544922,12.767410908488072,12.230018271139313,12.741408265589824,5104100
2007-12-19,12.776081085205078,12.897428152099392,12.16934740395204,12.377370238677207,2949400
2007-12-20,12.464044570922852,12.932096277408839,12.195347838213712,12.784746589569814,3701100
2007-12-21,13.07077407836914,13.157450630130043,12.238682322578132,12.455372875371532,3425500
2007-12-24,13.096780776977539,13.391480152474529,12.732740469199978,13.088113780399304,1342700
2007-12-26,12.810750007629395,13.010105820077014,12.542054085272422,13.010105820077014,1801100
2007-12-27,12.498714447021484,12.767410340436404,12.308026478830554,12.767410340436404,3084600
2007-12-28,12.654733657836914,12.871424297001182,12.377369077612403,12.533386602325617,2671400
2007-12-31,12.906094551086426,13.218128768702728,12.568056862045216,12.689403915533921,2783600
2008-01-02,11.952653884887695,12.819416315486103,11.770633741397667,12.767410205942209,6351800
2008-01-03,11.831308364868164,12.108672940337039,11.701294314242473,11.865978833475626,7725900
2008-01-04,11.588615417480469,11.805306059153496,10.9732139620647,11.605951065586726,7777400
2008-01-07,11.605950355529785,11.909316739346423,11.103228163733851,11.640620823011949,4133200
2008-01-08,10.201796531677246,11.744633778572496,9.967770225268074,11.527943121501451,9311200
2008-01-09,11.718628883361816,12.004660429701618,10.193126751810142,10.92120735216931,8358000
2008-01-10,13.850863456726074,14.674288439716937,11.961321891121464,12.18668032492126,17947800
2008-01-11,13.417481422424316,14.301579458446044,12.802080918060096,14.041551402306977,7343700
2008-01-14,13.261463165283203,13.738182588773538,12.95809603398692,13.608167749671303,3313800
2008-01-15,13.850863456726074,14.24957504059284,13.261465556969252,13.304803844485994,6826300
2008-01-16,13.868199348449707,14.058886494332341,12.854087204965595,13.868199348449707,6175000
2008-01-17,13.166120529174805,14.275576172832237,12.724072332159347,13.954875009735968,4649600
2008-01-18,13.122785568237305,13.556166851944637,12.888759278262931,13.504160734191709,2418300
2008-01-22,12.87142276763916,13.339474459556453,11.874645449953514,11.874645449953514,4542900
2008-01-23,13.850863456726074,14.07622189052587,12.134674214579352,12.316694360862407,3333000
2008-01-24,13.859530448913574,14.050217579984338,13.521493645082385,13.850862626607896,3163200
2008-01-25,14.050217628479004,14.301579516557105,13.486823229018798,13.868198319085678,3093400
2008-01-28,14.006882667541504,14.466267413931146,13.790192030168377,14.050220133728784,3912900
2008-01-29,13.876866340637207,14.34491718095228,13.720848842792819,14.0068803711015,4795200
2008-01-30,13.99821662902832,14.440265784035772,13.798861613991207,13.824864262341855,4750800
2008-01-31,14.57894515991211,14.734962676293675,13.781523584242779,13.781523584242779,3900100
2008-02-01,16.061111450195312,16.15645421127682,14.24957749780688,14.56161090722941,6948200
2008-02-04,14.951652526855469,16.286467517000638,14.821638487700366,15.983100323493261,5381900
2008-02-05,14.760965347290039,15.402369371838518,14.578944370297279,14.648285301242568,3938800
2008-02-06,15.558382034301758,16.087105848138187,14.301576192464752,14.301576192464752,7828300
2008-02-07,16.02644157409668,16.45982290920979,15.549722766759693,16.243132241653235,5527600
2008-02-08,15.766409873962402,16.035105778154705,15.593056717776145,15.627728010300684,5579200
2008-02-11,15.601726531982422,16.113116589454876,15.341698417736755,16.113116589454876,2770500
2008-02-12,15.194345474243164,15.714401591911187,14.786966087993646,15.601723207274604,3576100
2008-02-13,15.350363731384277,15.549720371270853,15.038330342361316,15.099003455415271,5251800
2008-02-14,14.778300285339355,15.515048757017192,14.570277479198257,15.515048757017192,4152400
2008-02-15,15.0123291015625,15.220351942890968,14.760968788247569,14.78697061015201,3059700
2008-02-19,14.535608291625977,15.281022956917164,14.292914183613522,15.281022956917164,4181100
2008-02-20,14.57027530670166,14.734960623631538,13.937539159047462,14.518270026225194,3164400
2008-02-21,14.050217628479004,14.864974742626348,13.703513827754511,14.726292891692937,2810000
2008-02-22,14.188902854919434,14.318916899298719,13.538830153195605,14.180235031531712,3048700
2008-02-25,13.99821662902832,14.33625519063318,13.34814463399711,14.214907294038722,3352300
2008-02-26,13.790189743041992,14.050217803476304,13.434817288946656,13.82486020620717,2247100
2008-02-27,13.001436233520508,13.452153086388233,12.7847456296285,13.313470405545742,5586300
2008-02-28,12.212681770324707,13.200790330535307,12.056664281192928,13.122782412578418,3728200
2008-02-29,11.571279525756836,12.41203854252784,11.475935123209211,12.41203854252784,4857100
2008-03-03,11.250575065612793,11.57127786707205,10.834529528491057,11.501936944218428,4713200
2008-03-04,11.389259338378906,11.727296178139925,10.843198874215966,11.137898251060326,3849400
2008-03-05,12.420706748962402,12.654733024316412,11.155233446530762,11.432597186260717,7429900
2008-03-06,11.701294898986816,12.524719189519601,11.56261301762667,12.264690248664719,2223100
2008-03-07,11.172568321228027,11.917983733527569,11.016550815110575,11.380591111645236,3572300
2008-03-10,10.383814811706543,11.49327145585121,10.357812167009,11.198572060581819,2178400
2008-03-11,10.49649429321289,10.9558790446985,10.089116485590969,10.539832586490107,3518000
2008-03-12,8.780306816101074,10.227800684523633,8.71096586176066,10.037112646782804,8642300
2008-03-13,9.1183443069458,9.291696687444716,8.286252053941658,8.51160973528557,6963100
2008-03-14,8.320918083190918,9.543052745838885,8.130230153244547,9.47371183069637,6092600
2008-03-17,8.000216484069824,8.164901801506094,7.462823900042741,8.15623397919702,6345200
2008-03-18,8.745633125305176,9.40437277609138,7.71418536193563,7.809529759075969,7490500
2008-03-19,9.040329933166504,9.586390213687519,8.684957566464456,8.78030111006952,6991300
2008-03-20,8.667625427246094,9.248356397000316,8.598284489956859,9.248356397000316,8116500
2008-03-24,8.676290512084961,9.005660273536327,8.554943496831642,8.788969706261133,8519100
2008-03-25,8.641620635986328,8.918984316250942,8.580946710971716,8.762966832797613,4329900
2008-03-26,7.575503826141357,8.702295207926086,7.523498540590325,8.702295207926086,8665200
2008-03-27,7.237467288970947,7.662180720474618,7.228799465484959,7.662180720474618,10543800
2008-03-28,7.462825298309326,7.8355334613413525,6.882094733842283,7.324143421816252,17147800
2008-03-31,7.454156875610352,7.618841365802807,7.0641131392958,7.514829978321936,17690900
2008-04-01,7.922209739685059,8.130232546343214,7.592839882505069,7.748856574194107,9635000
2008-04-02,7.6275105476379395,7.965547410551621,7.540833962649767,7.809530714825758,5335200
2008-04-03,7.636175632476807,7.757521816004178,7.38481461810155,7.601505176239146,3448100
2008-04-04,7.58417272567749,7.722854608975259,7.445490842379721,7.662181491684792,5451000
2008-04-07,8.052223205566406,8.147566778412253,7.618841976361305,7.88753870217647,5758800
2008-04-08,8.095558166503906,8.234239970593341,7.887535460369755,8.112892978710708,5180100
2008-04-09,7.7228522300720215,8.303583057453347,7.306806708334997,8.130230756729587,8312300
2008-04-10,8.450934410095215,8.667625035995092,7.592839729917894,7.852868646319575,7788800
2008-04-11,8.676290512084961,9.144342104335026,8.58094613345417,8.910315894905537,10824400
2008-04-14,9.083671569824219,9.317697866499422,8.79763998051623,9.265691747257414,9120600
2008-04-15,7.939545154571533,9.439044858012494,7.662181391599006,9.317697798407405,32262700
2008-04-16,7.471493721008301,8.147568336397281,7.445491073734293,7.9308776803589565,20470700
2008-04-17,7.410818576812744,7.610173529121454,7.280803722750995,7.488827323927987,6431600
2008-04-18,7.58417272567749,7.852869494523839,7.506163959670189,7.62751102086035,8146500
2008-04-21,7.107452392578125,7.5668362898698796,7.038111458141978,7.46282488821566,6377300
2008-04-22,5.893985271453857,7.020776707065633,5.8073086892494326,6.934100124861208,20105200
2008-04-23,5.685961723327637,6.232022175713142,5.633956025001096,6.006663736326915,21487200
2008-04-24,6.292694091796875,6.405372869440786,5.69462809365304,6.006662204011562,19369000
2008-04-25,6.076005458831787,6.327366556370733,5.815976537713426,6.162681628103049,11496500
2008-04-28,6.232022285461426,6.266692751623013,5.911320266814463,6.023999075187343,8425400
2008-04-29,7.142122745513916,7.142122745513916,6.370704242298528,6.370704242298528,18722700
2008-04-30,7.376148223876953,7.514830075647536,6.968769664344087,7.124787160890513,15215200
2008-05-01,7.6535139083862305,7.818199269946286,7.428155427624711,7.48882937343543,15114600
2008-05-02,7.367480278015137,7.7488553639926545,7.064113112394432,7.722852723873716,8266300
2008-05-05,7.029443264007568,7.280804344736075,6.899429225447998,7.2634695253457116,7458600
2008-05-06,6.821420192718506,6.890761120662579,6.630732640872303,6.864758479335817,9182300
2008-05-07,6.648068428039551,7.02077656682066,6.526721794003746,6.8474238191792285,7083500
2008-05-08,6.561392784118652,6.786750836728073,6.466048785977752,6.587395429690517,9057400
2008-05-09,6.630731582641602,6.873424791713271,6.301361814168443,6.336032272607253,11068700
2008-05-12,6.44871187210083,6.916763503573073,6.396706181193303,6.916763503573073,7737600
2008-05-13,6.405375003814697,6.604730402957732,6.284028364907288,6.578727758415579,7796800
2008-05-14,6.890761852264404,6.916764909656479,6.440045359470192,6.466048416862266,8243200
2008-05-15,6.804085731506348,7.0901177116344485,6.5873951004819125,6.804085731506348,7882100
2008-05-16,6.500718116760254,6.83875534310652,6.448712421422716,6.752079184210622,8203200
2008-05-19,6.19735050201416,6.544055503240272,6.128009584429832,6.48338199370175,8380300
2008-05-20,5.980661869049072,6.154014219274713,5.789973870496263,6.154014219274713,7104600
2008-05-21,5.001219749450684,5.963326267297453,4.9318788136247145,5.893985331471484,25114200
2008-05-22,5.001219749450684,5.347924841885108,4.975216691863656,5.20924297023317,13338600
2008-05-23,4.767192840576172,5.009886476132206,4.6545136378785665,4.897207273434601,13950500
2008-05-27,5.1312336921691895,5.2005746209869566,4.793196457530308,4.949213547370283,12920100
2008-05-28,4.897207736968994,5.503941263331371,4.827866809762383,5.391262049968364,12853600
2008-05-29,5.321921348571777,5.339256581108967,4.793196549535219,5.009887162902363,9499100
2008-05-30,5.330589771270752,5.399930709221495,5.070560840650875,5.347925005758437,6889500
2008-06-02,5.070559978485107,5.417265022591892,4.983883820784541,5.417265022591892,9104100
2008-06-03,5.2872514724731445,5.313254530827824,5.0878960694359066,5.191907476245442,8720600
2008-06-04,5.2872514724731445,5.486606875510383,5.200575300131865,5.2959192963595685,14734700
2008-06-05,5.928656101226807,6.093341038850284,5.46060434726728,5.46060434726728,20509100
2008-06-06,5.460606098175049,5.781308252181225,5.32192376169029,5.529947059765061,16676600
2008-06-09,5.278583526611328,5.633956003825972,5.131233841920998,5.547279840274175,12055400
2008-06-10,5.139901161193848,5.408597470129323,5.053224999167008,5.139901161193848,10392200
2008-06-11,4.645846843719482,5.09656330079868,4.628511611266611,5.070560245467101,11500800
2008-06-12,4.455158233642578,4.949212907556641,4.160459324264518,4.836533706142199,19832000
2008-06-13,4.611176490783691,4.758525763558805,4.507164680236275,4.628511723657502,14150700
2008-06-16,4.81920051574707,4.905876702246995,4.3858191699427875,4.498498419045019,13063300
2008-06-17,4.966548919677734,5.044557673450566,4.801864002437619,4.983884152371192,8018400
2008-06-18,4.7238545417785645,4.897207256076866,4.515831780585987,4.767192823679262,9909200
2008-06-19,5.529943943023682,5.529943943023682,4.715187276937994,4.741189916226489,13864700
2008-06-20,4.923210620880127,5.269915687320598,4.775861349949634,5.139901235742353,13350900
2008-06-23,4.333812713623047,5.105231260922665,4.290474421164982,5.105231260922665,18983300
2008-06-24,4.5591721534729,4.767195010071598,4.195131741120503,4.420489835769092,16049300
2008-06-25,4.602508544921875,4.992551894134975,4.567838080099094,4.749858227070965,14928600
2008-06-26,4.732523441314697,4.732523441314697,4.3771509366888965,4.3771509366888965,22894600
2008-06-27,4.784529685974121,4.8018649219872485,4.524500732472579,4.602509501183968,14732700
2008-06-30,4.940545558929443,4.992551667103227,4.507164355047754,4.69785231620623,10611700
2008-07-01,4.7931976318359375,4.914544286996256,4.515833435307713,4.741191509176876,12666300
2008-07-02,4.24713659286499,4.784529276595668,4.2037982998880095,4.784529276595668,12043300
2008-07-03,4.290473937988281,4.51583237210388,4.082451149547305,4.333812225565755,6977600
2008-07-07,4.22980260848999,4.628513533824154,4.091120277957642,4.628513533824154,15207100
2008-07-08,5.061893463134766,5.113899166937639,4.385818487088229,4.472494660093017,15903400
2008-07-09,4.576506614685059,5.096564081209482,4.507165260951143,4.9752170221535845,15418500
2008-07-10,4.498497486114502,4.8105321061069235,4.2991420918560905,4.524500130019536,10383200
2008-07-11,4.273138046264648,4.533166904997449,3.9784391414458824,4.247135408374055,14565500
2008-07-14,4.021778106689453,4.576506434946653,4.021778106689453,4.576506434946653,8584200
2008-07-15,4.047779083251953,4.290472240408463,3.4670484086708804,3.9871055873106367,15186000
2008-07-16,5.122566223144531,5.295918970464055,4.11712185924864,4.125789682601671,34130000
2008-07-17,5.902652740478516,6.0673376696806836,4.7845291172731566,5.330589606737517,22248600
2008-07-18,6.006665229797363,6.284029436472731,5.607954363522307,5.859315921221498,14705200
2008-07-21,5.685961723327637,6.1886838871220835,5.633956025001096,5.867981874122806,10032000
2008-07-22,6.682738304138184,6.8474232138519815,5.850646346270856,5.876649400774942,38305000
2008-07-23,7.454156875610352,7.618841365802807,6.422709169859247,7.020775681135541,34163200
2008-07-24,5.893985271453857,7.228799512425273,5.590618060347519,7.072781995100969,34379900
2008-07-25,6.3620381355285645,6.70007546139396,6.102009168983091,6.2840293629039925,22090100
2008-07-28,5.980661869049072,6.544057627239312,5.8073091055188275,6.232022983528554,15768800
2008-07-29,6.856090545654297,6.908096240770106,6.1020073465182785,6.3186979494864115,21221100
2008-07-30,6.232022285461426,7.315474972967868,6.067337364541606,7.029443420482494,24472300
2008-07-31,6.53538703918457,6.760745412475831,6.084670705906476,6.154011616671656,15833300
2008-08-01,6.674070358276367,6.786749570205526,6.206018692283195,6.769414338624465,12986100
2008-08-04,7.038110733032227,7.29813962368256,6.422709383357031,6.7607470238633685,18672100
2008-08-05,7.540836334228516,7.592842466899084,7.0641166200844765,7.419490069012916,22999800
2008-08-06,7.566835880279541,7.6361776375713815,6.9427675041348405,7.445489664889286,18919900
2008-08-07,7.6188435554504395,7.705520149899775,7.0467803465907695,7.090118643815437,15805600
2008-08-08,7.904873847961426,8.147567114888421,7.800862447849857,7.84420073788196,19090200
2008-08-11,8.095558166503906,8.892979366626909,7.800858919509481,7.922205911392114,27981400
2008-08-12,8.008885383605957,8.693627732551743,7.948212272499731,8.104229788611907,25886600
2008-08-13,7.228798866271973,7.948211623792173,7.1161196501218225,7.904873336563797,19081900
2008-08-14,7.644843101501465,7.870201494350675,7.289470696336367,7.419485535261186,20255000
2008-08-15,8.156234741210938,8.398928002275918,7.870203191160647,8.034888523983001,15447700
2008-08-18,8.147567749023438,8.476937621649892,7.887539641810778,8.017553695417108,14029100
2008-08-19,7.428154945373535,8.25158004649684,7.315475712308144,8.156235634959632,13706100
2008-08-20,7.168127059936523,7.358814235744761,6.665404407484328,7.159459235597269,18496400
2008-08-21,6.847423076629639,6.890760948861917,6.431377106033534,6.552723726910246,14490100
2008-08-22,7.480158805847168,7.670846744767419,7.098782928006665,7.150789030115443,10831200
2008-08-25,7.254800796508789,7.7315202560523355,7.202795518222,7.37614782352629,12632700
2008-08-26,6.8820929527282715,7.280803244457992,6.734743290436783,7.194127507386453,10027200
2008-08-27,6.344701290130615,6.80408515771159,5.99799622706856,6.5873945449608735,27247800
2008-08-28,7.098784446716309,7.194128849878833,6.214687134595446,6.214687134595446,16625300
2008-08-29,7.046777725219727,7.194127385004597,6.682737486528747,6.830087146313618,10810100
2008-09-02,7.948209762573242,8.580945797469955,7.861533208413391,8.078223767204136,31725800
2008-09-03,7.896206378936768,8.442266873981144,7.774860153333017,8.121564835928256,18650100
2008-09-04,7.7661895751953125,8.320917697212431,7.731519119232297,7.826862666478371,17969300
2008-09-05,7.636175632476807,8.08689156356639,7.636175632476807,7.662178268002831,15881000
2008-09-08,7.445489883422852,7.878871126214784,5.599285689936127,7.6188422152178,27723900
2008-09-09,7.133456707000732,7.878873166680156,7.116121882636437,7.792196565030672,16150100
